Date,Open,High,Low,Close,Adj Close,Volume
2020-05-07,1686.199951171875,1721.800048828125,1685.5999755859375,1721.800048828125,1721.800048828125,853
2020-05-08,1726.199951171875,1728.9000244140625,1703.800048828125,1709.9000244140625,1709.9000244140625,330
2020-05-11,1702.300048828125,1704.5,1690.199951171875,1695.300048828125,1695.300048828125,749
2020-05-12,1699.300048828125,1713.0999755859375,1699.300048828125,1704.4000244140625,1704.4000244140625,324
2020-05-13,1702.0,1721.300048828125,1701.9000244140625,1713.9000244140625,1713.9000244140625,431
2020-05-14,1724.300048828125,1743.0999755859375,1720.5,1738.0999755859375,1738.0999755859375,672
2020-05-15,1739.699951171875,1753.4000244140625,1739.699951171875,1753.4000244140625,1753.4000244140625,719
2020-05-18,1755.699951171875,1770.5,1731.800048828125,1731.800048828125,1731.800048828125,229
2020-05-19,1744.199951171875,1749.5,1744.199951171875,1744.199951171875,1744.199951171875,167
2020-05-20,1751.5999755859375,1752.0999755859375,1745.5999755859375,1750.5999755859375,1750.5999755859375,16
2020-05-21,1746.800048828125,1746.800048828125,1720.5,1720.5,1720.5,528
2020-05-22,1726.5999755859375,1734.5999755859375,1726.5999755859375,1734.5999755859375,1734.5999755859375,6
2020-05-26,1726.4000244140625,1726.4000244140625,1704.800048828125,1704.800048828125,1704.800048828125,39
2020-05-27,1685.5999755859375,1710.300048828125,1685.5999755859375,1710.300048828125,1710.300048828125,137416
2020-05-28,1709.300048828125,1727.800048828125,1705.0,1713.300048828125,1713.300048828125,23355
2020-05-29,1718.800048828125,1738.300048828125,1715.0999755859375,1736.9000244140625,1736.9000244140625,1526
2020-06-01,1740.4000244140625,1747.0,1727.0999755859375,1737.800048828125,1737.800048828125,871
2020-06-02,1743.0,1745.5,1721.800048828125,1725.199951171875,1725.199951171875,741
2020-06-03,1726.300048828125,1726.300048828125,1684.5,1697.800048828125,1697.800048828125,2755
2020-06-04,1694.5,1718.9000244140625,1694.5,1718.9000244140625,1718.9000244140625,807
2020-06-05,1711.800048828125,1711.800048828125,1668.5999755859375,1676.199951171875,1676.199951171875,1502
2020-06-08,1679.0999755859375,1699.4000244140625,1675.9000244140625,1698.300048828125,1698.300048828125,587
2020-06-09,1694.5999755859375,1720.9000244140625,1692.0,1714.699951171875,1714.699951171875,690
2020-06-10,1716.0999755859375,1740.800048828125,1711.9000244140625,1713.300048828125,1713.300048828125,718
2020-06-11,1737.199951171875,1744.0999755859375,1720.0,1732.0,1732.0,347
2020-06-12,1724.9000244140625,1743.0,1724.9000244140625,1729.300048828125,1729.300048828125,318
2020-06-15,1730.0,1730.0,1703.300048828125,1720.300048828125,1720.300048828125,188
2020-06-16,1726.300048828125,1729.5999755859375,1722.4000244140625,1729.5999755859375,1729.5999755859375,22
2020-06-17,1714.699951171875,1729.199951171875,1714.699951171875,1729.199951171875,1729.199951171875,51
2020-06-18,1730.5,1734.0999755859375,1717.300048828125,1724.800048828125,1724.800048828125,110
2020-06-19,1723.699951171875,1750.699951171875,1723.5,1745.9000244140625,1745.9000244140625,1329
2020-06-22,1755.199951171875,1767.5999755859375,1750.5,1756.699951171875,1756.699951171875,1356
2020-06-23,1755.4000244140625,1776.300048828125,1754.199951171875,1772.0999755859375,1772.0999755859375,666
2020-06-24,1778.300048828125,1783.0999755859375,1764.5,1765.800048828125,1765.800048828125,961
2020-06-25,1761.699951171875,1764.800048828125,1759.800048828125,1762.0999755859375,1762.0999755859375,207
2020-06-26,1766.0,1772.5,1764.699951171875,1772.5,1772.5,640
2020-06-29,1779.800048828125,1780.199951171875,1774.300048828125,1774.800048828125,1774.800048828125,584
2020-06-30,1777.300048828125,1793.199951171875,1774.4000244140625,1793.0,1793.0,986
2020-07-01,1793.5999755859375,1798.0,1765.800048828125,1773.199951171875,1773.199951171875,331
2020-07-02,1773.4000244140625,1784.0,1768.699951171875,1784.0,1784.0,215
2020-07-06,1788.199951171875,1790.0999755859375,1788.199951171875,1788.5,1788.5,172
2020-07-07,1789.300048828125,1804.199951171875,1783.300048828125,1804.199951171875,1804.199951171875,751
2020-07-08,1801.5,1817.9000244140625,1801.5,1815.5,1815.5,209
2020-07-09,1816.0999755859375,1819.800048828125,1799.199951171875,1799.199951171875,1799.199951171875,396
2020-07-10,1805.5,1805.5,1797.699951171875,1798.199951171875,1798.199951171875,236
2020-07-13,1805.0,1811.0,1805.0,1811.0,1811.0,164
2020-07-14,1791.0,1811.5,1791.0,1810.5999755859375,1810.5999755859375,339
2020-07-15,1806.0999755859375,1813.5,1806.0999755859375,1811.4000244140625,1811.4000244140625,167
2020-07-16,1810.9000244140625,1810.9000244140625,1794.300048828125,1798.699951171875,1798.699951171875,146
2020-07-17,1798.5,1810.0999755859375,1798.5,1808.300048828125,1808.300048828125,24
2020-07-20,1807.0,1817.300048828125,1807.0,1815.9000244140625,1815.9000244140625,89
2020-07-21,1822.0,1842.4000244140625,1822.0,1842.4000244140625,1842.4000244140625,117
2020-07-22,1858.0999755859375,1867.0,1854.699951171875,1864.0999755859375,1864.0999755859375,213
2020-07-23,1868.699951171875,1890.300048828125,1868.5,1889.0999755859375,1889.0999755859375,133
2020-07-24,1884.300048828125,1897.300048828125,1884.300048828125,1897.300048828125,1897.300048828125,474
2020-07-27,1901.699951171875,1938.0,1901.5,1931.0,1931.0,364
2020-07-28,1931.5,1944.699951171875,1928.5999755859375,1944.699951171875,1944.699951171875,825
2020-07-29,1953.199951171875,1953.5,1952.5999755859375,1953.5,1953.5,209835
2020-07-30,1963.4000244140625,1965.0999755859375,1930.0,1942.300048828125,1942.300048828125,28853
2020-07-31,1948.5999755859375,1981.0999755859375,1948.0,1962.800048828125,1962.800048828125,2914
2020-08-03,1984.300048828125,1984.300048828125,1955.5,1966.0,1966.0,683
2020-08-04,1971.0,2016.199951171875,1968.800048828125,2001.199951171875,2001.199951171875,2010
2020-08-05,2024.0,2050.199951171875,2011.0,2031.0999755859375,2031.0999755859375,1422
2020-08-06,2045.5,2063.0,2040.0,2051.5,2051.5,294
2020-08-07,2040.0999755859375,2055.0,2009.5999755859375,2010.0999755859375,2010.0999755859375,808
2020-08-10,2026.4000244140625,2043.800048828125,2017.5,2024.4000244140625,2024.4000244140625,233
2020-08-11,2012.4000244140625,2016.0,1904.0,1932.5999755859375,1932.5999755859375,971
2020-08-12,1923.0,1946.5999755859375,1871.5999755859375,1934.9000244140625,1934.9000244140625,404
2020-08-13,1921.5,1957.4000244140625,1916.9000244140625,1956.699951171875,1956.699951171875,71
2020-08-14,1938.699951171875,1947.4000244140625,1937.0,1937.0,1937.0,201
2020-08-17,1949.5999755859375,1985.0,1949.5999755859375,1985.0,1985.0,97
2020-08-18,2001.0999755859375,2002.800048828125,1972.0999755859375,1999.4000244140625,1999.4000244140625,92
2020-08-19,1980.0,1980.0,1938.699951171875,1958.699951171875,1958.699951171875,347
2020-08-20,1941.199951171875,1948.300048828125,1922.300048828125,1933.800048828125,1933.800048828125,106
2020-08-21,1941.0,1945.0,1908.9000244140625,1934.5999755859375,1934.5999755859375,184
2020-08-24,1930.199951171875,1940.0,1922.199951171875,1927.699951171875,1927.699951171875,85
2020-08-25,1927.5,1928.5,1911.800048828125,1911.800048828125,1911.800048828125,176
2020-08-26,1909.699951171875,1950.800048828125,1909.699951171875,1940.699951171875,1940.699951171875,287
2020-08-27,1948.9000244140625,1972.5,1921.5999755859375,1921.5999755859375,1921.5999755859375,2303
2020-08-28,1927.0999755859375,1971.300048828125,1922.5,1964.5999755859375,1964.5999755859375,778
2020-08-31,1970.0,1971.300048828125,1953.300048828125,1967.5999755859375,1967.5999755859375,158
2020-09-01,1961.699951171875,1986.300048828125,1961.699951171875,1968.199951171875,1968.199951171875,186
2020-09-02,1967.300048828125,1967.300048828125,1934.4000244140625,1934.4000244140625,1934.4000244140625,71
2020-09-03,1937.0999755859375,1938.800048828125,1923.0,1927.5999755859375,1927.5999755859375,179
2020-09-04,1927.9000244140625,1939.699951171875,1917.699951171875,1923.9000244140625,1923.9000244140625,607
2020-09-08,1930.9000244140625,1937.9000244140625,1903.0999755859375,1933.0,1933.0,271
2020-09-09,1926.9000244140625,1946.199951171875,1924.5999755859375,1944.699951171875,1944.699951171875,219
2020-09-10,1944.0999755859375,1962.699951171875,1944.0999755859375,1954.199951171875,1954.199951171875,722
2020-09-11,1944.0,1949.5,1937.800048828125,1937.800048828125,1937.800048828125,73
2020-09-14,1946.300048828125,1953.0999755859375,1943.0,1953.0999755859375,1953.0999755859375,55
2020-09-15,1955.800048828125,1968.5,1955.800048828125,1956.300048828125,1956.300048828125,74
2020-09-16,1961.300048828125,1961.4000244140625,1956.699951171875,1960.199951171875,1960.199951171875,124
2020-09-17,1939.0,1946.0,1933.699951171875,1940.0,1940.0,67
2020-09-18,1950.5,1952.0999755859375,1949.0,1952.0999755859375,1952.0999755859375,38
2020-09-21,1946.199951171875,1946.199951171875,1883.4000244140625,1901.199951171875,1901.199951171875,52
2020-09-22,1913.0999755859375,1913.0999755859375,1898.5999755859375,1898.5999755859375,1898.5999755859375,331
2020-09-23,1875.5,1875.5,1859.9000244140625,1859.9000244140625,1859.9000244140625,5
2020-09-24,1851.5,1868.300048828125,1851.5,1868.300048828125,1868.300048828125,365
2020-09-25,1856.300048828125,1857.699951171875,1856.300048828125,1857.699951171875,1857.699951171875,4
2020-09-28,1872.800048828125,1872.800048828125,1872.800048828125,1872.800048828125,1872.800048828125,10455
2020-09-29,1876.5,1895.4000244140625,1872.4000244140625,1894.300048828125,1894.300048828125,3283
2020-09-30,1893.0,1899.699951171875,1879.800048828125,1887.5,1887.5,600
2020-10-01,1884.0999755859375,1909.5999755859375,1882.5,1908.4000244140625,1908.4000244140625,730
2020-10-02,1893.9000244140625,1913.0,1893.9000244140625,1900.199951171875,1900.199951171875,530
2020-10-05,1898.9000244140625,1915.5999755859375,1884.699951171875,1912.5,1912.5,1360
2020-10-06,1906.5999755859375,1918.0,1874.4000244140625,1901.0999755859375,1901.0999755859375,968
2020-10-07,1874.0999755859375,1889.800048828125,1873.0999755859375,1883.5999755859375,1883.5999755859375,50
2020-10-08,1893.0,1893.0,1882.699951171875,1888.5999755859375,1888.5999755859375,348
2020-10-09,1909.300048828125,1929.0999755859375,1905.0999755859375,1919.5,1919.5,348
2020-10-12,1924.0,1926.5,1921.5999755859375,1922.5,1922.5,96
2020-10-13,1921.9000244140625,1922.199951171875,1887.0,1888.5,1888.5,191
2020-10-14,1889.699951171875,1910.800048828125,1882.5,1901.300048828125,1901.300048828125,33
2020-10-15,1897.300048828125,1906.300048828125,1889.5999755859375,1903.199951171875,1903.199951171875,254
2020-10-16,1898.5,1900.800048828125,1898.5,1900.800048828125,1900.800048828125,53
2020-10-19,1907.300048828125,1907.800048828125,1899.5,1906.4000244140625,1906.4000244140625,43
2020-10-20,1901.300048828125,1910.4000244140625,1896.0999755859375,1910.4000244140625,1910.4000244140625,329
2020-10-21,1913.5999755859375,1927.300048828125,1913.5999755859375,1924.5999755859375,1924.5999755859375,1202
2020-10-22,1924.300048828125,1924.300048828125,1898.199951171875,1901.0999755859375,1901.0999755859375,899
2020-10-23,1899.9000244140625,1913.300048828125,1896.199951171875,1902.0,1902.0,287
2020-10-26,1895.5,1907.0,1893.5,1902.699951171875,1902.699951171875,242
2020-10-27,1904.5999755859375,1908.800048828125,1904.4000244140625,1908.800048828125,1908.800048828125,176
2020-10-28,1870.9000244140625,1876.199951171875,1870.9000244140625,1876.199951171875,1876.199951171875,277
2020-10-29,1876.0999755859375,1879.800048828125,1858.800048828125,1865.5999755859375,1865.5999755859375,240
2020-10-30,1862.800048828125,1886.5999755859375,1862.800048828125,1877.4000244140625,1877.4000244140625,240
2020-11-02,1872.9000244140625,1894.699951171875,1872.9000244140625,1890.4000244140625,1890.4000244140625,190
2020-11-03,1891.5,1908.5,1891.5,1908.5,1908.5,712
2020-11-04,1893.800048828125,1907.0,1885.300048828125,1894.5999755859375,1894.5999755859375,782
2020-11-05,1901.699951171875,1948.0,1901.699951171875,1945.300048828125,1945.300048828125,135
2020-11-06,1940.800048828125,1958.800048828125,1940.800048828125,1950.300048828125,1950.300048828125,135
2020-11-09,1955.5999755859375,1963.199951171875,1847.0999755859375,1853.199951171875,1853.199951171875,745
2020-11-10,1879.300048828125,1885.300048828125,1871.199951171875,1875.4000244140625,1875.4000244140625,276
2020-11-11,1878.800048828125,1878.800048828125,1855.5,1860.699951171875,1860.699951171875,222
2020-11-12,1869.0,1878.5,1866.5999755859375,1872.5999755859375,1872.5999755859375,220
2020-11-13,1877.0,1890.0999755859375,1876.800048828125,1885.699951171875,1885.699951171875,220
2020-11-16,1874.5999755859375,1887.300048828125,1871.0,1887.300048828125,1887.300048828125,6
2020-11-17,1888.4000244140625,1888.4000244140625,1884.5,1884.5,1884.5,59
2020-11-18,1873.5,1873.5,1873.5,1873.5,1873.5,152
2020-11-19,1865.800048828125,1865.800048828125,1856.0,1861.0999755859375,1861.0999755859375,59
2020-11-20,1871.199951171875,1872.5999755859375,1871.199951171875,1872.5999755859375,1872.5999755859375,59
2020-11-23,1834.800048828125,1837.800048828125,1829.199951171875,1837.800048828125,1837.800048828125,843
2020-11-24,1829.300048828125,1829.300048828125,1799.300048828125,1804.800048828125,1804.800048828125,1041
2020-11-25,1801.4000244140625,1805.699951171875,1801.4000244140625,1805.699951171875,1805.699951171875,205754
2020-11-30,1785.0,1787.199951171875,1762.300048828125,1775.699951171875,1775.699951171875,3145
2020-12-01,1775.0,1815.9000244140625,1774.9000244140625,1814.0999755859375,1814.0999755859375,1859
2020-12-02,1811.300048828125,1830.0,1807.800048828125,1825.699951171875,1825.699951171875,771
2020-12-03,1829.199951171875,1842.0,1825.300048828125,1836.800048828125,1836.800048828125,1765
2020-12-04,1840.699951171875,1847.5999755859375,1828.199951171875,1835.9000244140625,1835.9000244140625,1765
2020-12-07,1836.5,1866.9000244140625,1820.800048828125,1861.800048828125,1861.800048828125,1427
2020-12-08,1863.0,1875.800048828125,1861.800048828125,1870.800048828125,1870.800048828125,121
2020-12-09,1867.0999755859375,1867.0999755859375,1827.0,1834.5999755859375,1834.5999755859375,215
2020-12-10,1833.199951171875,1849.0999755859375,1828.0,1833.5999755859375,1833.5999755859375,177
2020-12-11,1838.5,1846.0,1829.0999755859375,1839.800048828125,1839.800048828125,177
2020-12-14,1835.5,1835.699951171875,1822.699951171875,1828.699951171875,1828.699951171875,258
2020-12-15,1833.5,1853.5999755859375,1833.199951171875,1852.300048828125,1852.300048828125,961
2020-12-16,1856.5,1864.699951171875,1850.5,1856.0999755859375,1856.0999755859375,1090
2020-12-17,1874.199951171875,1896.199951171875,1874.199951171875,1887.199951171875,1887.199951171875,414
2020-12-18,1882.4000244140625,1889.5,1882.300048828125,1885.699951171875,1885.699951171875,414
2020-12-21,1884.800048828125,1908.0,1869.0999755859375,1879.199951171875,1879.199951171875,136
2020-12-22,1882.199951171875,1882.199951171875,1861.0,1866.5999755859375,1866.5999755859375,233
2020-12-23,1867.0,1878.800048828125,1864.5,1874.699951171875,1874.699951171875,82
2020-12-28,1895.5,1895.800048828125,1873.699951171875,1877.199951171875,1877.199951171875,75
2020-12-29,1881.300048828125,1881.300048828125,1879.699951171875,1879.699951171875,1879.699951171875,343
2020-12-30,1879.9000244140625,1895.800048828125,1877.300048828125,1891.0,1891.0,444
2020-12-31,1897.0,1901.300048828125,1892.699951171875,1893.0999755859375,1893.0999755859375,444
